Date,Open,High,Low,Close,Adj Close,Volume
2010-10-18,516.231628,541.764587,511.773895,535.820923,492.004395,53498072
2010-10-25,538.891846,549.788574,532.254761,542.978088,498.576294,55989424
2010-11-01,555.236938,557.168579,526.335876,547.658752,502.874176,46844194
2010-11-08,551.720215,554.989258,523.537415,525.939636,482.931244,37610016
2010-11-15,528.539978,528.936218,488.915558,493.447601,453.096191,38545167
2010-11-22,497.038574,504.121429,474.650787,476.656769,437.678345,60699504
2010-11-29,480.198212,507.192322,476.681549,498.227295,457.484955,54039325
2010-12-06,503.155579,514.968628,484.779785,507.142792,465.671417,53271410
2010-12-13,507.217102,527.004517,500.258057,523.463074,480.657166,34096716
2010-12-20,517.593750,532.452881,517.395630,524.874695,481.953339,32823217
2010-12-27,524.181274,529.381958,516.231628,524.379395,481.498505,23240712
2011-01-03,527.499817,540.575867,521.358032,527.697937,484.545654,45233750
2011-01-10,527.697937,530.199219,494.314392,496.047974,455.483887,49043003
2011-01-17,496.790924,499.267456,472.793396,488.766968,448.798279,52279432
2011-01-24,492.878021,493.274261,446.765106,452.213470,415.233917,48240172
2011-01-31,450.157959,469.301483,440.103271,455.680603,418.417542,59745818
2011-02-07,458.503845,464.992340,438.394470,450.702789,413.846741,55776803
2011-02-14,448.795868,476.978729,442.852203,463.382599,425.489685,45362337
2011-02-21,463.654999,499.960876,462.713928,478.588470,439.452087,89412070
2011-02-28,480.544922,492.729431,475.492798,486.488586,446.706177,32327384
2011-03-07,482.476593,497.484344,477.474030,491.367340,451.186005,37476799
2011-03-14,491.813110,522.546753,488.667908,491.837860,451.618073,73261923
2011-03-21,494.834473,510.139374,485.943726,508.480103,466.899384,29252953
2011-03-28,508.306763,527.945618,502.387878,513.334106,471.356476,46018216
2011-04-04,515.117188,524.528015,505.533051,507.142792,465.671417,25433808
2011-04-11,501.743958,507.613342,493.620972,505.681641,464.329773,20577085
2011-04-18,504.814850,517.445129,494.685883,515.414368,473.266602,24028687
2011-04-25,502.239258,505.706421,480.445862,487.256287,447.411163,51295857
2011-05-02,487.330597,488.766968,465.586700,473.041046,434.358307,36830331
2011-05-09,475.492798,478.489410,464.571320,469.549133,434.822693,21911230
2011-05-16,470.539764,471.233185,444.957245,457.265564,423.447601,37452123
2011-05-23,455.185303,471.976135,446.269806,468.286102,433.653076,38854905
2011-05-30,470.019684,478.959930,461.376617,462.912048,428.676453,26868322
2011-06-06,462.936829,475.492798,459.717346,467.815582,433.217346,26853864
2011-06-13,467.196442,467.196442,428.537903,430.296234,398.472870,45709728
2011-06-20,433.391876,435.719818,410.162079,431.608795,399.688293,55474848
2011-06-27,429.280853,449.241638,424.327789,426.928162,395.353851,40345358
2011-07-04,433.094696,435.571228,416.402924,423.411469,392.097168,54576373
2011-07-11,422.990479,434.828247,418.879456,432.500336,400.513885,29173131
2011-07-18,431.856445,439.236481,424.748810,432.574615,400.582672,23432978
2011-07-25,441.812073,441.812073,407.710327,410.087769,379.758881,50181588
2011-08-01,415.065582,415.511353,385.842590,392.281555,363.269562,39162089
2011-08-08,384.703400,394.460907,372.964661,376.877563,349.004822,46496467
2011-08-15,376.877563,383.564209,357.263489,362.835693,336.001526,28778957
2011-08-22,362.067963,382.375458,352.657166,356.322418,329.969910,40050506
2011-08-29,362.117493,403.029694,360.755402,398.943420,369.438782,39975212
2011-09-05,393.519836,425.467010,384.604340,408.998108,378.749878,68117966
2011-09-12,401.370422,421.009247,393.891296,408.948578,378.703979,51566519
2011-09-19,408.626617,422.965698,378.462555,381.682037,353.454010,52645727
2011-09-26,380.988617,407.586487,370.265259,400.379791,370.768890,64951277
2011-10-03,391.885315,400.206451,377.298584,397.680389,368.269165,40615220
2011-10-10,398.349060,430.766754,398.324280,429.379913,397.624268,38792568
2011-10-17,429.429443,430.345764,401.865723,413.951141,383.336578,33476716
2011-10-24,420.018646,447.755737,417.121094,445.774506,412.806335,27492258
2011-10-31,444.783905,448.251038,423.485779,435.843628,403.609985,37059045
2011-11-07,435.843628,442.134003,421.058777,438.518280,406.086823,20086355
2011-11-14,441.514893,443.793274,389.805023,400.255981,370.654236,39285409
2011-11-21,396.243988,398.448120,371.974060,373.360901,345.748230,48291579
2011-11-28,378.908325,403.673584,373.014191,402.212433,372.466003,42578816
2011-12-05,400.379791,405.902435,372.816071,374.302002,346.619751,32631522
2011-12-12,376.704224,418.334595,354.663147,357.535919,331.093628,56672269
2011-12-19,356.223358,381.261017,351.270294,369.695648,342.354095,46058240
2011-12-26,370.017609,380.740967,341.265137,343.221588,317.837952,41169982
2012-01-02,345.128540,362.043182,340.348846,355.406097,329.121338,49552915
2012-01-09,353.870667,372.964661,347.927002,362.464203,335.657440,43402142
2012-01-16,361.547882,396.243988,352.161865,392.603516,363.567749,63090924
2012-01-23,374.103882,410.063019,374.054352,406.348236,376.295959,42308837
2012-01-30,403.128754,417.393524,392.380615,415.214172,384.506195,49144558
2012-02-06,418.978516,428.290222,408.180847,417.665955,386.776642,40732840
2012-02-13,416.601044,425.367950,398.571930,405.258545,375.286865,57266003
2012-02-20,405.258545,424.674500,403.425934,406.125336,376.089539,45899238
2012-02-27,407.041656,410.063019,379.081696,403.227814,373.406311,48183768
2012-03-05,402.212433,403.178284,371.974060,383.266998,354.921753,43222377
2012-03-12,391.290955,411.103149,380.072296,382.548828,354.256683,43477654
2012-03-19,386.833221,387.823822,362.563263,368.531677,341.276215,44694499
2012-03-26,368.457397,372.964661,355.628998,371.775940,344.280548,50606460
2012-04-02,371.156799,377.868195,366.055176,369.992828,342.629303,18713809
2012-04-09,366.550476,377.422424,359.740021,372.246460,344.716278,28649730
2012-04-16,370.042358,374.846832,360.582031,361.993652,335.221649,33565661
2012-04-23,359.517151,370.983459,358.452240,367.516327,340.335999,36938512
2012-04-30,365.287445,372.172180,357.610199,359.814331,333.203522,22843099
2012-05-07,354.143066,357.610199,340.918427,345.326660,319.787354,37515173
2012-05-14,345.722900,348.100342,333.365021,341.042267,315.819824,33925857
2012-05-21,340.026886,348.991913,336.584503,342.354828,317.035309,26933630
2012-05-28,342.751068,361.102112,335.841553,339.407745,314.306183,45733393
2012-06-04,335.321472,362.513733,333.538391,361.424072,338.771484,42213236
2012-06-11,362.909973,364.742615,352.186615,359.962921,337.401917,22743959
2012-06-18,361.746002,367.986847,348.471832,352.161865,330.089813,32254851
2012-06-25,353.746826,366.971466,352.657166,365.460785,342.555176,29342784
2012-07-02,364.296844,367.838257,361.003052,363.974884,341.162476,20093294
2012-07-09,361.077362,367.516327,354.143066,355.876648,333.571747,21759706
2012-07-16,356.619598,361.523132,352.756226,357.932159,335.498444,23695774
2012-07-23,354.143066,360.012451,350.007294,357.114899,334.732391,25146029
2012-07-30,358.105530,371.924530,357.114899,367.788727,344.737244,24825908
2012-08-06,370.512909,395.748688,370.512909,387.378052,363.098816,45621216
2012-08-13,386.090240,408.577087,386.090240,404.218414,378.883667,27069071
2012-08-20,404.218414,408.081787,385.694000,387.378052,363.098816,23806218
2012-08-27,389.309723,395.005737,377.769135,379.601746,355.809906,31750389
2012-09-03,380.394257,394.510437,376.456573,392.157745,367.578949,23466936
2012-09-10,396.243988,418.879456,387.922882,416.922974,390.791931,36088589
2012-09-17,420.068176,436.660889,410.236359,421.157837,394.761383,51213794
2012-09-24,421.009247,424.872620,408.255157,414.669342,388.679565,41506879
2012-10-01,416.056213,426.952911,337.971375,424.872620,398.243378,27208441
2012-10-08,423.262878,423.262878,399.909271,405.605255,380.183594,29701821
2012-10-15,405.654785,416.031433,394.758087,397.630859,372.708984,43158943
2012-10-22,393.866547,405.506195,392.132965,401.395172,376.237366,19251807
2012-10-29,397.407959,403.624054,390.647064,400.181671,375.099915,27538991
2012-11-05,398.051880,400.676971,388.814423,390.126984,365.675446,24895368
2012-11-12,389.235443,392.603516,381.880157,383.935669,359.872192,19508250
2012-11-19,383.985199,386.684601,376.976624,383.242249,359.222198,26179549
2012-11-26,383.811859,400.206451,381.880157,393.123596,368.484253,24556668
2012-12-03,393.767487,420.860657,391.167114,413.381561,387.472534,29461936
2012-12-10,413.381561,419.424286,403.425934,415.684723,389.631317,25432419
2012-12-17,413.332031,418.235535,407.239777,408.750458,383.131714,19817650
2012-12-24,408.923798,419.028046,403.723114,416.180023,390.095551,19466194
2012-12-31,416.204803,428.240692,414.471222,426.878632,400.123627,27956362
2013-01-07,428.785553,431.410645,414.198822,416.006683,389.933075,29371191
2013-01-14,416.551514,447.235657,415.065582,445.873566,417.928040,37784023
2013-01-21,464.645630,473.016266,448.300568,451.817230,423.499176,47003866
2013-01-28,451.396210,452.287750,435.917938,442.802673,415.049622,32936652
2013-02-04,443.818054,446.269806,424.476379,427.720642,400.912903,23725139
2013-02-11,428.438843,439.830841,413.133911,418.928986,392.672241,25505848
2013-02-18,420.018646,435.298798,413.208191,427.250092,400.471832,25751769
2013-02-25,427.943512,428.414063,398.968170,401.395172,376.237366,38137001
2013-03-04,400.652222,423.337189,398.670990,421.653137,395.225647,27481072
2013-03-11,422.049408,430.618164,413.703491,417.864075,391.674072,25893424
2013-03-18,413.579681,417.789764,398.398590,401.494232,376.330200,34478603
2013-03-25,406.447296,407.809387,378.611145,382.821228,358.827545,27707479
2013-04-01,386.833221,395.748688,378.512085,386.387421,362.170227,24766083
2013-04-08,385.396820,394.064667,378.487305,384.034729,359.964996,26272756
2013-04-15,382.895538,401.197052,380.988617,387.130402,362.866699,36854477
2013-04-22,389.309723,409.419128,385.495880,392.479675,367.880707,33191402
2013-04-29,392.826385,404.119354,384.926270,396.491669,371.641205,36306617
2013-05-06,397.333679,414.025452,397.333679,402.658203,377.421265,25387481
2013-05-13,402.856323,418.384125,394.064667,413.827332,392.205017,26237775
2013-05-20,414.768402,423.485779,385.941650,389.532623,369.179718,26390819
2013-05-27,397.606079,420.910187,396.739319,399.364410,378.497772,46993555
2013-06-03,398.076630,398.893890,385.916901,388.121002,367.841888,31474636
2013-06-10,390.795654,406.075806,384.009979,403.500214,382.417450,29849807
2013-06-17,403.921234,414.817932,388.121002,392.702576,372.184052,37837529
2013-06-24,391.290955,432.401276,385.594940,427.250092,404.926453,58190743
2013-07-01,426.952911,441.713013,419.696686,436.041748,413.258728,35574180
2013-07-08,430.915344,443.793274,415.560913,440.796692,417.765259,34682997
2013-07-15,438.840240,459.593506,437.379089,457.513245,433.608337,34899690
2013-07-22,453.204071,458.157135,434.605377,440.895752,417.859131,31647338
2013-07-29,439.360291,445.105835,417.343994,424.649750,402.462036,27797704
2013-08-05,425.962311,436.784729,411.177460,428.760773,406.358154,25445565
2013-08-12,430.420044,432.326965,404.738495,409.468658,388.074127,27158357
2013-08-19,407.636017,413.431091,383.465118,405.902435,384.694214,36876762
2013-08-26,407.388367,425.962311,378.363495,422.916168,400.819000,46660243
2013-09-02,422.594238,441.663483,410.261139,429.924744,407.461334,37383967
2013-09-09,429.924744,446.269806,429.057953,432.401276,409.808502,28225263
2013-09-16,438.815460,446.269806,422.297058,436.809479,413.986389,34143035
2013-09-23,431.930725,438.122040,413.703491,416.006683,394.270538,32573546
2013-09-30,412.118530,425.813721,405.010895,423.188599,401.077148,20328905
2013-10-07,419.820526,429.924744,414.074982,427.621582,405.278534,25144355
2013-10-14,428.438843,449.736938,427.547272,448.572968,425.135254,34607682
2013-10-21,448.572968,453.451721,435.546448,439.335541,416.380432,25842932
2013-10-28,439.830841,458.924866,437.800079,449.860779,426.355713,32817448
2013-11-04,449.860779,456.522614,431.484955,433.862427,411.193298,18055617
2013-11-11,432.896576,436.908539,417.096344,421.826508,399.786255,17303447
2013-11-18,425.021210,438.295410,415.610443,417.913605,396.077820,24250219
2013-11-25,419.696686,424.402100,413.703491,422.594238,400.513855,26719489
2013-12-02,422.495178,434.382477,421.331207,429.280853,406.851105,20768841
2013-12-09,436.908539,440.177551,424.798340,428.290222,405.912262,18929393
2013-12-16,425.962311,444.783905,414.446472,443.372284,420.206299,30507240
2013-12-23,445.279205,450.232239,434.332947,435.298798,412.554626,21165848
2013-12-30,436.363708,444.907715,423.485779,428.067352,405.701019,18796178
2014-01-06,427.002441,434.035767,416.080963,425.045990,402.837524,30691086
2014-01-13,430.048584,444.239044,429.924744,438.221100,415.324249,32441650
2014-01-20,439.286011,440.326141,425.045990,429.751373,407.297089,27942199
2014-01-27,423.981079,426.358551,407.239777,411.672760,390.163086,28351869
2014-02-03,409.221008,411.004089,399.661621,403.401154,382.323639,23616801
2014-02-10,403.797394,408.923798,397.606079,407.165466,385.891235,23379263
2014-02-17,404.986145,407.140717,397.779449,401.940002,380.938843,16257571
2014-02-24,400.231201,404.589905,392.826385,396.219238,375.516937,21412614
2014-03-03,396.293518,432.896576,394.832397,430.618164,408.118561,35180114
2014-03-10,428.488373,447.582367,427.646332,438.914520,415.981445,41001223
2014-03-17,438.914520,452.386810,436.933319,438.741180,415.817139,40230860
2014-03-24,441.440582,455.655823,432.153625,453.773682,430.064209,68302728
2014-03-31,453.823212,476.953949,452.312531,467.691742,443.255035,46259568
2014-04-07,467.567932,482.377533,462.788239,472.397156,447.714600,22468265
2014-04-14,472.397156,476.384338,463.902679,475.047028,450.226074,13610370
2014-04-21,480.421082,489.732819,468.558533,469.672974,445.132751,27546776
2014-04-28,470.440704,475.492798,458.652435,459.692566,435.673798,22368347
2014-05-05,458.157135,494.809692,458.157135,494.116272,468.298889,31642421
2014-05-12,492.778961,567.248047,492.382690,534.557922,506.627563,69494965
2014-05-19,540.377747,560.685242,531.833740,558.431641,534.070313,47816287
2014-05-26,560.932922,564.647705,525.023315,527.351257,504.345795,38605306
2014-06-02,532.329041,561.180542,527.128357,555.930359,531.678223,35905069
2014-06-09,559.694641,561.031982,531.313660,535.870483,512.493408,32691293
2014-06-16,536.910645,545.652771,510.956635,513.383606,490.987457,39407660
2014-06-23,513.631287,526.410156,498.623535,501.298187,479.429260,32733915
2014-06-30,501.521088,513.532227,495.304993,511.130005,488.832184,30983169
2014-07-07,511.650055,513.631287,477.300659,478.712280,457.828674,38208012
2014-07-14,479.752411,494.413452,474.749847,483.789154,462.684082,28533219
2014-07-21,495.304993,516.751709,492.853241,506.127411,484.047821,38029936
2014-07-28,505.706421,506.969421,482.922363,483.566284,462.470886,28400069
2014-08-04,485.894196,494.611572,480.941162,485.646545,464.460388,29179282
2014-08-11,487.949738,497.781525,483.591034,496.766144,475.094940,19580922
2014-08-18,495.849854,506.697021,490.401489,494.462982,472.892303,27803411
2014-08-25,495.304993,499.515106,486.884827,494.661102,473.081726,19064140
2014-09-01,497.459595,513.111206,493.125671,508.009583,485.847900,33736625
2014-09-08,512.095825,515.761108,499.267456,503.031769,481.087219,23943301
2014-09-15,499.812286,503.130829,483.665344,493.051361,471.542206,27287374
2014-09-22,491.837860,493.323792,454.343292,462.243408,442.078186,41528366
2014-09-29,464.076019,469.772034,458.181885,459.246796,439.212341,17896746
2014-10-06,459.246796,479.950562,456.250214,475.814758,455.057526,22549942
2014-10-13,476.384338,484.903595,458.256195,464.546570,444.280945,31054428
2014-10-20,464.843750,470.936005,451.495270,468.385162,447.952057,24087110
2014-10-27,477.449249,497.137634,458.701965,495.577423,473.958069,44508956
2014-11-03,497.286224,499.762756,484.433044,485.646545,464.460388,18339924
2014-11-10,486.785767,490.252899,477.176849,480.024841,459.083984,20921757
2014-11-17,478.464630,495.800293,478.464630,494.165802,472.608002,25297639
2014-11-24,495.404053,503.898560,482.080353,491.144440,469.718506,33850473
2014-12-01,489.856659,491.317810,473.065796,474.180237,453.494324,26512538
2014-12-08,475.492798,476.904419,435.546448,437.032379,417.967072,34416717
2014-12-15,434.853027,449.935059,425.813721,446.046936,426.588318,41238899
2014-12-22,446.765106,449.142578,435.868408,440.251862,421.046021,21348170
2014-12-29,440.078491,445.303955,434.432007,438.617340,419.482819,17222745
2015-01-05,438.344940,441.267212,412.093750,426.110901,407.522003,38173995
2015-01-12,426.209961,433.391876,411.697510,430.766754,411.974731,31147967
2015-01-19,431.014404,451.420990,425.343170,439.286011,420.122375,39498709
2015-01-26,439.286011,462.862518,436.116058,453.327911,433.551697,43889768
2015-02-02,453.724152,467.468872,447.260406,450.678009,431.017365,33172341
2015-02-09,446.368866,456.076843,426.606201,454.442352,434.617493,22325059
2015-02-16,455.036713,457.760895,431.559235,432.450806,413.585327,23245547
2015-02-23,430.890594,434.258667,414.372162,423.758209,405.271973,41278356
2015-03-02,430.420044,450.554199,423.758209,438.320160,419.198639,27878828
2015-03-09,438.394470,441.688232,419.523346,421.058777,402.690277,30299245
2015-03-16,421.752197,434.233887,416.204803,423.040009,404.585083,30699099
2015-03-23,424.228729,427.943512,396.962189,402.039063,384.500275,35398569
2015-03-30,404.466064,415.560913,394.485657,414.099762,396.034851,24069299
2015-04-06,414.074982,450.133179,406.843536,447.929077,428.388367,51240507
2015-04-13,449.142578,467.716522,445.155365,459.073456,439.046570,39940311
2015-04-20,464.249390,464.323669,429.429443,435.323578,416.332794,44370509
2015-04-27,435.893158,439.583191,419.721466,427.126282,408.493103,35498753
2015-05-04,429.033203,446.666046,425.962311,440.672852,421.448700,41167373
2015-05-11,442.233063,445.502075,424.575439,432.871796,418.797607,31486781
2015-05-18,433.342346,453.402191,432.005035,447.681427,433.125671,24080154
2015-05-25,445.774506,449.736938,431.905975,434.382477,420.259094,36930234
2015-06-01,435.868408,455.086243,434.877808,449.613129,434.994598,38912718
2015-06-08,449.142578,450.727539,432.723206,440.747162,426.416870,32180359
2015-06-15,443.248444,498.474945,440.821442,493.645721,477.595520,68347315
2015-06-22,493.794312,502.288818,487.875427,495.651703,479.536255,47140640
2015-06-29,489.311798,505.087280,481.436462,498.871185,482.651062,40584467
2015-07-06,493.373322,504.666260,486.959106,496.196564,480.063385,32803326
2015-07-13,496.196564,510.733765,492.902771,506.053131,489.599487,26944908
2015-07-20,509.074493,528.911438,496.667084,507.712402,491.204803,29223882
2015-07-27,507.638092,510.114624,490.351959,496.221313,480.087341,35363689
2015-08-03,495.800293,502.164978,483.987274,487.553467,471.701355,24716358
2015-08-10,487.627777,489.757599,460.336456,478.935181,463.363220,22974106
2015-08-17,478.464630,478.464630,444.288574,449.712189,435.090424,30193012
2015-08-24,435.868408,437.354309,405.159485,432.104095,418.054810,65469865
2015-08-31,432.326965,432.326965,408.676147,414.025452,400.563965,41473575
2015-09-07,415.189423,435.224518,408.676147,426.432831,412.567993,28698380
2015-09-14,426.829102,445.526855,421.950317,443.496094,429.076416,30994386
2015-09-21,435.868408,439.929901,413.455841,414.743652,401.258820,33586089
2015-09-28,415.957153,432.871796,409.171448,428.290222,414.364929,24659561
2015-10-05,427.349152,454.714752,426.878632,439.508881,425.218842,27663185
2015-10-12,439.830841,453.105011,437.304779,453.105011,438.372894,20616562
2015-10-19,466.082001,482.823303,466.082001,473.338226,457.948303,36068805
2015-10-26,476.433868,476.978729,460.584137,469.400543,454.138641,28218886
2015-11-02,470.044434,482.922363,462.119568,471.728485,456.390900,22042799
2015-11-09,462.367218,477.969330,452.956421,462.144348,447.118347,19475413
2015-11-16,458.652435,471.926605,450.702789,468.979553,453.731323,27076832
2015-11-23,470.539764,491.590210,468.657593,484.928375,469.161591,27691552
2015-11-30,484.655945,489.831879,476.111938,478.192230,462.644440,34741381
2015-12-07,478.192230,481.931763,452.139160,472.000916,456.654449,31353470
2015-12-14,469.351013,502.734589,468.558533,491.293030,475.319305,34042646
2015-12-21,489.311798,498.871185,487.380127,495.577423,479.464417,22489989
2015-12-28,495.602173,505.062500,494.859222,502.907928,486.556549,27621542
2016-01-04,497.781525,514.324707,488.717438,508.059113,491.540253,52117265
2016-01-11,503.205109,539.758606,500.753357,531.610840,514.326294,83431179
2016-01-18,532.452881,536.885864,483.764404,497.360504,481.189514,68906297
2016-01-25,500.258057,515.117188,493.794312,512.838806,496.164551,33505988
2016-02-01,515.092468,516.008728,476.186218,480.891632,465.256134,36727888
2016-02-08,480.990692,487.776367,439.880371,449.018738,434.419525,43842135
2016-02-15,454.690002,479.801971,453.897491,467.741272,452.533325,33421442
2016-02-22,467.617462,479.603821,466.007721,470.713104,455.408569,36976836
2016-02-29,471.183655,504.220490,463.110168,498.474945,482.267700,42670103
2016-03-07,498.474945,518.039490,498.474945,502.486938,486.149292,28199157
2016-03-14,504.765320,513.581787,498.004425,508.777313,492.235107,29672587
2016-03-21,509.148773,521.184692,506.399841,509.767914,498.314423,20697293
2016-03-28,510.164154,523.042114,503.056519,512.368286,500.856415,42277653
2016-04-04,515.117188,522.274353,506.251251,513.309326,501.776306,22190646
2016-04-11,513.631287,529.926819,511.650055,528.019897,516.156311,17311671
2016-04-18,527.896057,529.580139,509.817444,514.597107,503.035095,29461887
2016-04-25,517.321289,517.321289,484.829315,486.736237,475.800232,86539586
2016-05-02,484.903595,492.803711,478.959930,479.925781,469.142792,36067594
2016-05-09,482.922363,492.432220,480.445862,484.482574,473.597198,28783664
2016-05-16,483.912994,486.934357,461.302307,462.713928,452.317657,26486939
2016-05-23,464.274139,483.863464,458.479065,482.773773,471.926788,31142324
2016-05-30,483.615814,486.141876,468.112762,475.319458,464.639954,28108249
2016-06-06,475.988098,487.578247,470.118744,483.764404,472.895172,33100097
2016-06-13,480.396332,488.618378,477.003479,482.872833,472.023621,24078515
2016-06-20,481.510773,492.407471,462.317688,471.257935,460.669678,33367825
2016-06-27,465.834351,484.160645,465.834351,482.154663,471.321594,20149470
2016-07-04,483.170044,496.741394,483.170044,484.606415,473.718292,17690715
2016-07-11,490.847260,505.706421,488.123077,501.347717,490.083405,26628888
2016-07-18,509.173553,514.498047,492.977081,502.660278,491.366455,34442692
2016-07-25,502.239258,512.541626,498.945496,502.685059,491.390686,25395951
2016-08-01,504.220490,505.359680,487.082947,503.353699,492.044312,23009125
2016-08-08,505.161560,516.553589,495.106873,513.036926,501.510010,32699087
2016-08-15,513.036926,517.494690,498.821655,502.685059,491.390686,20666719
2016-08-22,501.248657,510.560394,497.781525,509.124023,497.685028,21840329
2016-08-29,508.802063,531.957581,496.444214,501.917328,490.640259,59258928
2016-09-05,501.917328,520.020752,501.768738,517.370850,505.746552,23958413
2016-09-12,510.362274,541.789368,509.743134,532.725281,520.755981,56757682
2016-09-19,531.239380,549.516113,529.481079,546.222351,533.949829,41073524
2016-09-26,546.519531,559.471741,528.143738,536.762024,524.702087,53011728
