Date,Open,High,Low,Close,Adj Close,Volume
2009-12-14,178.470001,180.000000,164.684998,166.410004,154.388947,38074670
2009-12-21,166.410004,172.399994,164.210007,171.065002,158.707672,28692080
2009-12-28,171.065002,171.800003,167.500000,170.225006,157.928360,15226020
2010-01-04,170.000000,176.839996,168.809998,171.505005,159.115891,31286810
2010-01-11,174.865005,174.865005,166.554993,169.414993,157.176865,50774780
2010-01-18,169.000000,179.000000,165.399994,167.710007,155.595016,75814960
2010-01-25,166.000000,167.789993,155.250000,163.104996,151.322693,52003980
2010-02-01,162.800003,163.240005,156.500000,157.335007,145.969482,43531880
2010-02-08,158.500000,163.300003,154.899994,159.800003,148.256409,40700720
2010-02-15,159.699997,170.000000,158.250000,169.389999,157.153671,41726090
2010-02-22,170.100006,173.475006,168.000000,170.479996,158.164917,33906750
2010-03-01,170.479996,179.500000,170.479996,178.399994,165.512802,42826680
2010-03-08,181.000000,183.500000,172.990005,180.125000,167.113205,49948880
2010-03-15,178.000000,182.479996,176.399994,181.985001,168.838837,32585860
2010-03-22,180.199997,196.559998,179.800003,195.145004,181.048172,60309250
2010-03-29,162.884995,199.000000,162.884995,193.925003,179.916321,36831990
2010-04-05,195.880005,195.960007,189.050003,194.934998,180.853363,29369810
2010-04-12,193.869995,197.490005,192.600006,196.425003,182.235733,25691860
2010-04-19,195.000000,197.000000,190.804993,195.179993,181.080673,27716820
2010-04-26,195.770004,201.000000,194.645004,200.044998,185.594208,34600580
2010-05-03,198.500000,198.500000,183.600006,184.804993,171.455124,32657340
2010-05-10,186.324997,199.500000,183.000000,195.175003,181.076050,31334350
2010-05-17,194.199997,194.679993,180.110001,182.654999,169.460419,30702860
2010-05-24,183.520004,191.399994,178.500000,189.679993,175.977936,34535760
2010-05-31,189.600006,191.000000,182.800003,188.570007,174.948181,31409750
2010-06-07,186.699997,195.000000,180.835007,194.630005,180.570404,40408460
2010-06-14,194.630005,199.899994,194.630005,199.169998,185.968887,34024050
2010-06-21,200.160004,201.000000,194.000000,194.764999,181.855865,31669840
2010-06-28,195.210007,196.399994,187.899994,191.285004,178.606522,31943930
2010-07-05,190.100006,201.195007,189.800003,200.274994,187.000656,31859120
2010-07-12,200.899994,211.089996,200.699997,203.895004,190.380707,39637230
2010-07-19,204.199997,208.869995,202.199997,203.860001,190.348053,32589300
2010-07-26,204.500000,213.699997,203.414993,212.690002,198.592789,39218860
2010-08-02,213.000000,214.490005,206.500000,209.070007,195.212753,36556890
2010-08-09,209.000000,211.304993,204.800003,208.755005,194.918594,27519930
2010-08-16,207.839996,223.979996,207.039993,223.130005,208.340805,47662450
2010-08-23,221.285004,222.800003,212.565002,213.914993,199.736572,30702470
2010-08-30,216.000000,220.000000,211.229996,219.395004,204.853348,22795820
2010-09-06,219.800003,225.000000,217.130005,224.485001,209.606003,26976730
2010-09-13,225.009995,242.600006,224.800003,240.059998,224.148682,59917060
2010-09-20,240.320007,250.199997,239.630005,249.524994,232.986313,56573110
2010-09-27,250.000000,251.080002,242.139999,250.074997,233.499863,52913710
2010-10-04,250.074997,252.259995,239.000000,240.574997,224.629547,31658350
2010-10-11,244.080002,245.600006,233.955002,238.625000,222.808777,37723520
2010-10-18,253.990005,253.990005,231.664993,232.664993,217.243820,35302570
2010-10-25,233.600006,236.750000,223.699997,227.990005,212.878677,51121500
2010-11-01,229.800003,240.699997,228.505005,239.339996,223.476410,24487280
2010-11-08,239.339996,241.979996,230.500000,231.490005,216.146713,25146600
2010-11-15,231.500000,241.899994,229.199997,230.360001,215.091599,34749980
2010-11-22,232.100006,239.095001,227.600006,229.789993,214.559357,34261380
2010-11-29,230.000000,240.000000,225.850006,239.565002,223.686508,33908000
2010-12-06,242.000000,242.500000,217.029999,222.235001,207.505127,63928280
2010-12-13,224.300003,227.589996,215.000000,220.080002,205.492950,34803150
2010-12-20,219.979996,224.000000,215.145004,221.839996,207.136292,25620020
2010-12-27,221.899994,236.500000,219.710007,234.634995,219.083237,32017960
2011-01-03,237.000000,239.964996,226.100006,226.945007,211.902969,34891540
2011-01-10,225.604996,227.000000,203.000000,204.955002,191.370468,64411200
2011-01-17,206.000000,213.440002,204.589996,209.414993,195.534821,47629180
2011-01-24,209.500000,217.485001,204.100006,205.425003,191.809280,63628700
2011-01-31,204.270004,208.500000,199.619995,201.774994,188.401215,44480660
2011-02-07,204.500000,206.000000,198.139999,205.929993,192.280853,44752040
2011-02-14,205.014999,224.309998,205.014999,217.610001,203.186707,49645670
2011-02-21,216.500000,220.800003,201.800003,204.214996,190.679504,33848890
2011-02-28,206.399994,223.289993,203.500000,221.824997,207.122299,43755700
2011-03-07,220.399994,223.869995,215.089996,218.634995,204.143707,38479660
2011-03-14,217.199997,223.300003,213.000000,214.929993,200.684296,47730520
2011-03-21,217.020004,227.500000,214.205002,226.505005,211.492126,28847260
2011-03-28,226.500000,239.589996,226.500000,233.375000,217.906754,56147230
2011-04-04,234.000000,240.994995,233.960007,235.240005,219.648163,35483120
2011-04-11,232.520004,239.199997,227.500000,236.309998,220.647217,28833000
2011-04-18,237.880005,241.690002,230.434998,241.065002,225.087082,40569120
2011-04-25,242.300003,244.104996,228.100006,229.554993,214.339951,42490130
2011-05-02,230.600006,232.000000,220.779999,229.725006,214.498703,51154480
2011-05-09,230.199997,231.500000,222.100006,225.104996,210.184875,25895160
2011-05-16,224.500000,232.000000,223.630005,231.570007,216.221405,38743180
2011-05-23,229.500000,231.199997,224.000000,230.365005,215.096298,34487250
2011-05-30,230.399994,240.869995,229.735001,235.675003,220.054321,40904440
2011-06-06,234.529999,239.070007,233.020004,236.244995,222.114731,22647510
2011-06-13,235.315002,239.800003,233.365005,234.929993,220.878387,28492710
2011-06-20,234.214996,238.994995,227.195007,238.315002,224.060913,28404810
2011-06-27,238.300003,254.759995,237.264999,250.125000,235.164536,46678460
2011-07-04,253.500000,258.329987,251.240005,255.914993,240.608231,33306890
2011-07-11,255.899994,256.649994,246.020004,254.475006,239.254318,22476558
2011-07-18,255.975006,259.500000,247.250000,250.774994,235.775665,28093174
2011-07-25,250.774994,255.100006,240.550003,243.399994,228.841766,34211646
2011-08-01,246.725006,247.975006,228.550003,236.524994,222.377960,22506230
2011-08-08,231.500000,247.399994,224.925003,234.024994,220.027512,34044430
2011-08-15,234.024994,239.199997,225.000000,230.425003,216.642838,32784442
2011-08-22,230.024994,231.975006,218.074997,219.475006,206.347763,36260604
2011-08-29,222.250000,242.000000,221.574997,236.399994,222.260437,21190320
2011-09-05,234.899994,244.975006,230.000000,236.625000,222.472000,31451772
2011-09-12,233.500000,245.000000,230.524994,241.850006,227.384476,20797124
2011-09-19,240.949997,248.824997,226.250000,228.199997,214.550903,38109098
2011-09-26,228.000000,237.399994,219.725006,233.824997,219.839462,55296720
2011-10-03,230.074997,232.449997,218.274994,225.000000,211.542313,34260712
2011-10-10,226.000000,238.199997,225.024994,236.949997,222.777542,35226252
2011-10-17,238.300003,247.300003,236.000000,243.500000,228.935776,26544768
2011-10-24,246.375000,248.500000,224.274994,241.324997,226.890869,56203922
2011-10-31,241.500000,246.500000,236.050003,241.500000,227.055450,26785804
2011-11-07,241.500000,243.675003,231.300003,232.024994,218.147110,13103916
2011-11-14,234.949997,239.925003,225.050003,229.149994,215.444077,26744284
2011-11-21,228.000000,228.000000,205.649994,215.449997,202.563507,49384816
2011-11-28,218.000000,233.949997,214.600006,233.000000,219.063797,39552050
2011-12-05,231.850006,235.449997,220.250000,221.875000,208.604233,23045042
2011-12-12,224.050003,225.475006,205.000000,207.649994,195.230026,53844360
2011-12-19,206.024994,223.250000,200.125000,218.774994,205.689636,43871670
2011-12-26,219.500000,222.699997,211.050003,213.425003,200.659637,18567190
2012-01-02,214.449997,228.574997,209.750000,226.649994,213.093613,19183542
2012-01-09,225.949997,236.524994,223.000000,234.800003,220.756165,20261474
2012-01-16,233.399994,246.725006,229.125000,245.274994,230.604630,32537558
2012-01-23,243.000000,252.000000,239.824997,242.100006,227.619522,26147208
2012-01-30,241.475006,254.000000,236.500000,253.125000,237.985123,35203086
2012-02-06,255.000000,262.975006,250.000000,258.750000,243.273651,36125838
2012-02-13,259.325012,268.924988,257.524994,264.149994,248.350677,34726324
2012-02-20,264.149994,269.450012,257.674988,262.325012,246.634842,31115080
2012-02-27,263.450012,269.950012,252.649994,259.375000,243.861298,35213132
2012-03-05,260.000000,263.500000,248.774994,261.600006,245.953186,19270620
2012-03-12,267.000000,267.250000,252.500000,253.925003,238.737244,30883870
2012-03-19,255.024994,261.200012,246.500000,256.975006,241.604843,26486420
2012-03-26,256.750000,261.924988,252.500000,259.924988,244.378387,28899926
2012-04-02,259.000000,268.200012,258.049988,263.274994,247.528030,11313410
2012-04-09,261.875000,268.875000,257.924988,264.674988,248.844254,20135388
2012-04-16,264.450012,279.000000,260.549988,275.549988,259.068787,38576976
2012-04-23,275.975006,278.000000,267.100006,270.575012,254.391434,20932394
2012-04-30,271.899994,279.000000,267.325012,268.750000,252.675522,20541902
2012-05-07,265.950012,268.200012,252.699997,255.274994,240.006516,31577112
2012-05-14,255.375000,255.899994,243.000000,250.274994,235.305542,28624060
2012-05-21,250.125000,253.925003,241.100006,250.000000,235.047028,27534428
2012-05-28,250.600006,255.975006,245.000000,245.199997,230.534103,31847512
2012-06-04,244.000000,271.375000,242.524994,269.549988,253.427658,43143304
2012-06-11,270.549988,276.200012,266.325012,273.774994,257.399963,25482616
2012-06-18,276.000000,276.000000,263.149994,272.174988,255.895645,24727072
2012-06-25,272.700012,282.450012,267.500000,281.774994,264.921509,24483438
2012-07-02,282.000000,294.500000,280.000000,290.750000,275.517639,26800828
2012-07-09,289.975006,296.899994,284.549988,293.524994,278.147217,25297970
2012-07-16,294.000000,296.350006,289.299988,291.299988,276.038818,18738452
2012-07-23,288.700012,294.350006,281.500000,292.299988,276.986450,25676054
2012-07-30,293.549988,295.950012,288.649994,294.100006,278.692169,20782820
2012-08-06,296.575012,303.500000,296.500000,301.075012,285.301758,28305798
2012-08-13,300.000000,304.750000,295.899994,297.549988,281.961395,17738362
2012-08-20,297.549988,302.274994,294.100006,298.149994,282.529938,17027562
2012-08-27,297.500000,301.000000,293.000000,297.674988,282.079834,27447730
2012-09-03,298.774994,298.899994,292.850006,295.200012,279.734528,20835738
2012-09-10,295.750000,307.375000,291.674988,306.375000,290.324066,23954216
2012-09-17,309.500000,314.500000,300.500000,312.575012,296.199219,32610100
2012-09-24,312.750000,319.450012,311.399994,314.575012,298.094452,33430482
2012-10-01,314.500000,319.325012,252.524994,311.200012,294.896271,23343050
2012-10-08,311.950012,317.500000,308.100006,315.575012,299.042053,21607898
2012-10-15,316.200012,318.950012,311.299988,314.250000,297.786469,17976768
2012-10-22,312.600006,320.500000,312.600006,318.674988,301.979645,16792852
2012-10-29,318.924988,322.399994,313.750000,315.149994,298.639343,17165716
2012-11-05,316.000000,322.500000,315.375000,319.674988,302.927246,13894724
2012-11-12,318.625000,326.899994,318.625000,321.125000,304.301300,15601310
2012-11-19,319.875000,336.299988,319.725006,334.875000,317.330933,20880898
2012-11-26,336.500000,352.750000,330.049988,351.975006,333.535065,31411476
2012-12-03,350.000000,350.575012,340.399994,346.549988,328.394287,24188436
2012-12-10,345.000000,349.500000,342.674988,344.375000,326.333252,22109142
2012-12-17,343.950012,344.625000,334.875000,338.000000,320.292175,31720644
2012-12-24,340.000000,342.424988,335.899994,338.825012,321.074005,14043950
2012-12-31,338.500000,345.000000,336.399994,339.674988,321.879456,19436668
2013-01-07,341.850006,341.850006,332.850006,334.649994,317.117706,26587762
2013-01-14,334.075012,337.725006,327.024994,331.424988,314.061676,30936358
2013-01-21,330.000000,333.500000,323.774994,332.524994,315.104034,19079140
2013-01-28,332.625000,336.000000,318.100006,320.075012,303.306305,26870964
2013-02-04,320.575012,326.700012,317.274994,325.024994,307.996979,27859450
2013-02-11,325.000000,340.399994,325.000000,338.375000,320.647614,37840830
2013-02-18,339.000000,340.450012,328.774994,329.649994,312.379669,18642958
2013-02-25,331.625000,332.600006,308.149994,311.250000,294.943634,38637326
2013-03-04,310.174988,330.000000,309.000000,328.649994,311.432068,25004270
2013-03-11,328.649994,329.850006,307.674988,319.700012,302.950958,35333862
2013-03-18,316.500000,327.000000,301.299988,302.625000,286.770508,46452654
2013-03-25,305.500000,315.575012,301.274994,312.674988,296.294006,29984736
2013-04-01,312.325012,317.149994,306.700012,310.475006,294.209259,20705856
2013-04-08,309.475006,322.924988,308.700012,321.850006,304.988312,39414594
2013-04-15,321.049988,337.700012,317.500000,336.799988,319.155060,26922406
2013-04-22,337.350006,351.000000,337.350006,344.549988,326.499054,39093790
2013-04-29,344.125000,348.424988,338.399994,340.475006,322.637543,24408778
2013-05-06,339.500000,352.450012,334.975006,351.674988,333.250763,22931248
2013-05-13,352.500000,362.000000,342.549988,359.450012,340.618469,27450798
2013-05-20,359.750000,362.000000,347.149994,350.674988,332.303192,18314854
2013-05-27,349.299988,363.649994,348.850006,350.250000,331.900421,24163484
2013-06-03,349.000000,350.700012,336.600006,338.075012,320.363312,18871380
2013-06-10,340.524994,343.500000,326.674988,332.524994,315.104034,25059736
2013-06-17,332.799988,334.600006,315.049988,317.625000,303.498749,34101160
2013-06-24,315.899994,336.600006,310.000000,334.750000,319.862152,44008372
2013-07-01,334.500000,337.000000,321.799988,333.875000,319.026093,25771326
2013-07-08,332.000000,348.850006,326.375000,347.875000,332.403412,23791244
2013-07-15,345.500000,349.024994,323.950012,340.000000,324.878632,34457780
2013-07-22,338.000000,345.000000,319.000000,322.049988,307.726929,27063856
2013-07-29,321.500000,321.500000,303.450012,315.625000,301.587708,49950142
2013-08-05,315.774994,317.725006,300.000000,305.250000,291.674133,38230728
2013-08-12,305.024994,312.399994,292.450012,293.950012,280.876740,36383268
2013-08-19,293.500000,309.674988,283.250000,303.774994,290.264709,62801578
2013-08-26,306.174988,311.399994,264.000000,297.000000,283.791016,91885726
2013-09-02,299.000000,311.450012,278.524994,308.100006,294.397400,55420494
2013-09-09,308.100006,325.000000,308.100006,314.600006,300.608307,33084442
2013-09-16,318.750000,344.950012,314.500000,329.524994,314.869537,42783988
2013-09-23,325.500000,326.174988,302.500000,304.450012,290.909698,46066240
2013-09-30,303.000000,323.700012,293.850006,320.225006,305.983124,26730412
2013-10-07,318.250000,331.875000,309.125000,330.649994,315.944489,26047228
2013-10-14,328.774994,339.774994,321.274994,338.299988,323.254211,32175908
2013-10-21,337.000000,339.399994,326.899994,336.274994,321.319336,27398638
2013-10-28,336.500000,344.500000,327.774994,341.899994,326.694153,33815838
2013-11-04,341.899994,342.500000,322.325012,326.250000,311.740173,20069512
2013-11-11,322.000000,331.524994,308.350006,321.100006,306.819214,21692284
2013-11-18,325.700012,335.000000,317.549988,321.075012,306.795380,25156546
2013-11-25,324.024994,334.450012,322.049988,330.649994,315.944489,31783440
2013-12-02,331.000000,344.950012,326.325012,341.350006,326.168579,37856362
2013-12-09,355.000000,358.700012,342.500000,344.975006,329.632355,50402030
2013-12-16,344.000000,345.450012,324.774994,332.299988,317.521088,34602094
2013-12-23,329.000000,337.725006,327.524994,334.825012,319.933807,11298350
2013-12-30,338.399994,338.500000,325.000000,331.549988,316.804443,13861764
2014-01-06,331.500000,337.350006,326.649994,331.024994,316.302765,14218900
2014-01-13,330.049988,342.500000,328.450012,332.500000,317.712219,30416786
2014-01-20,334.049988,342.350006,331.850006,336.700012,321.725433,16605634
2014-01-27,332.450012,332.450012,312.549988,314.250000,300.273865,33736620
2014-02-03,314.975006,327.250000,308.399994,323.875000,309.470795,18293960
2014-02-10,323.825012,326.399994,314.674988,320.899994,306.628113,12293474
2014-02-17,321.000000,336.125000,320.549988,332.200012,317.425598,9611524
2014-02-24,331.049988,341.450012,327.875000,334.799988,319.909912,9247234
2014-03-03,332.600006,357.450012,331.250000,355.725006,339.904297,20922766
2014-03-10,353.250000,374.750000,350.000000,366.075012,349.793976,34945736
2014-03-17,366.075012,372.399994,364.000000,366.924988,350.606171,13439268
2014-03-24,367.250000,380.375000,367.000000,372.475006,355.909332,32935048
2014-03-31,373.975006,376.774994,360.024994,362.725006,346.592957,19847562
2014-04-07,362.500000,374.325012,360.875000,369.075012,352.660553,17478142
2014-04-14,369.075012,369.399994,353.649994,359.350006,343.368103,12123294
2014-04-21,361.350006,369.725006,356.500000,363.200012,347.046844,22810682
2014-04-28,361.125000,364.950012,355.825012,358.549988,342.603577,13113154
2014-05-05,359.924988,380.000000,355.725006,378.399994,361.570801,20936190
2014-05-12,377.549988,427.000000,377.250000,402.350006,384.455658,40531316
2014-05-19,407.950012,417.500000,391.350006,394.825012,377.265350,19073808
2014-05-26,399.500000,415.375000,365.000000,396.375000,378.746399,42930936
2014-06-02,396.750000,414.850006,396.750000,407.625000,389.496033,16405684
2014-06-09,410.950012,428.000000,405.000000,417.700012,402.498932,23513984
2014-06-16,415.500000,425.700012,409.674988,410.975006,396.018616,12681696
2014-06-23,412.000000,416.600006,404.325012,408.100006,393.248291,22094458
2014-06-30,409.950012,429.475006,407.500000,428.325012,412.737213,16569462
2014-07-07,429.950012,430.350006,404.399994,405.899994,391.128296,19858058
2014-07-14,407.500000,419.500000,403.575012,416.225006,401.077576,16465238
2014-07-21,420.850006,424.899994,412.625000,417.750000,402.547089,19789206
2014-07-28,419.250000,420.950012,406.000000,407.725006,392.886902,13650068
2014-08-04,409.500000,411.500000,397.500000,398.075012,383.588104,14102984
2014-08-11,400.500000,415.825012,395.700012,413.350006,398.307220,15971170
2014-08-18,415.000000,424.375000,409.500000,423.375000,407.967346,20217822
2014-08-25,421.500000,426.399994,417.000000,421.774994,406.425568,11832870
2014-09-01,422.950012,432.500000,419.299988,424.225006,408.786438,17536932
2014-09-08,425.500000,434.950012,424.475006,427.850006,412.279510,17191530
2014-09-15,425.000000,432.500000,421.049988,430.125000,414.471710,15992964
2014-09-22,428.475006,439.500000,421.049988,435.825012,419.964294,22197500
2014-09-29,436.500000,439.899994,430.250000,434.000000,418.205688,13293944
2014-10-06,434.000000,446.475006,427.049988,433.649994,417.868439,10042036
2014-10-13,432.000000,444.049988,427.524994,442.625000,426.516815,14076878
2014-10-20,447.000000,454.799988,443.825012,446.825012,430.563995,15070350
2014-10-27,449.524994,457.299988,443.549988,455.924988,439.332733,20634308
2014-11-03,457.600006,460.149994,446.825012,449.725006,433.358429,11896160
2014-11-10,449.750000,466.500000,446.500000,465.049988,448.125702,18594418
2014-11-17,465.000000,468.850006,454.000000,466.424988,449.450653,19851112
2014-11-24,466.174988,482.950012,464.049988,478.575012,461.158539,25456552
2014-12-01,479.149994,481.225006,466.000000,471.375000,454.220551,14740576
2014-12-08,472.500000,472.500000,462.500000,465.750000,448.800201,11965788
2014-12-15,465.000000,474.500000,458.000000,470.725006,453.594177,15650268
2014-12-22,477.000000,486.975006,470.549988,474.325012,457.063171,17935492
2014-12-29,475.049988,484.649994,471.375000,482.649994,465.085205,11866926
2015-01-05,485.000000,490.000000,468.125000,487.825012,470.071930,18636400
2015-01-12,484.700012,507.450012,477.850006,500.674988,482.454193,16429888
2015-01-19,506.625000,524.000000,501.000000,521.400024,502.425018,17972250
2015-01-26,521.400024,550.299988,520.450012,538.674988,519.071289,26232686
2015-02-02,534.250000,546.500000,525.025024,526.750000,507.580292,18535410
2015-02-09,523.500000,541.000000,515.000000,532.900024,513.506531,15954738
2015-02-16,537.900024,544.950012,528.525024,536.525024,516.999634,11741718
2015-02-23,538.549988,540.775024,517.549988,527.000000,507.821198,19382552
2015-03-02,540.174988,554.650024,530.000000,542.549988,522.805237,21197328
2015-03-09,538.525024,540.900024,517.299988,521.325012,502.352722,14656898
2015-03-16,522.500000,536.900024,521.250000,527.950012,508.736633,13861608
2015-03-23,527.974976,529.700012,501.049988,507.325012,488.862213,35835360
2015-03-30,510.000000,519.950012,506.399994,516.625000,497.823761,8380798
2015-04-06,517.500000,529.500000,509.899994,521.325012,502.352722,15288248
2015-04-13,520.000000,524.349976,508.024994,509.125000,490.596741,9558182
2015-04-20,510.000000,512.500000,496.750000,503.225006,484.911469,17649316
2015-04-27,503.475006,506.250000,489.524994,494.399994,476.407593,19160030
2015-05-04,497.024994,504.750000,472.100006,491.000000,473.131317,21297872
2015-05-11,493.024994,498.774994,483.500000,495.049988,477.033905,19119786
2015-05-18,498.000000,515.000000,496.000000,512.150024,493.511658,11566204
2015-05-25,514.200012,527.000000,508.799988,525.275024,506.159027,13556918
2015-06-01,524.474976,528.000000,497.500000,505.875000,487.464966,13351804
2015-06-08,502.125000,509.500000,495.075012,504.575012,486.212311,16730512
2015-06-15,501.000000,517.474976,498.524994,515.250000,496.498840,16935330
2015-06-22,516.049988,535.474976,514.250000,531.424988,512.085144,19796650
2015-06-29,522.450012,538.500000,515.250000,537.125000,517.577637,13635946
2015-07-06,532.025024,547.500000,530.049988,545.375000,529.477600,10253990
2015-07-13,542.500000,560.875000,542.500000,555.275024,539.088928,13710508
2015-07-20,557.974976,564.000000,544.325012,553.924988,537.778259,16354992
2015-07-27,551.950012,560.500000,535.000000,555.825012,539.622925,14364482
2015-08-03,556.375000,558.750000,540.974976,546.325012,530.399841,10415144
2015-08-10,547.500000,552.974976,533.299988,550.900024,534.841492,9877258
2015-08-17,549.525024,550.900024,525.500000,530.650024,515.181763,9082964
2015-08-24,522.349976,522.349976,502.850006,513.974976,498.992767,26016908
2015-08-31,510.549988,516.450012,490.000000,498.024994,483.507751,20252126
2015-09-07,500.500000,512.500000,488.500000,505.250000,490.522156,14072424
2015-09-14,504.424988,531.000000,501.750000,524.875000,509.575073,10744146
2015-09-21,518.974976,530.000000,509.325012,525.700012,510.376007,11857944
2015-09-28,527.500000,538.450012,512.549988,533.825012,518.264282,15129266
2015-10-05,538.599976,553.950012,537.700012,543.075012,527.244568,12261870
2015-10-12,543.849976,550.750000,533.525024,550.025024,533.991943,7779890
2015-10-19,550.000000,556.849976,542.500000,554.250000,538.093811,9122914
2015-10-26,556.974976,562.000000,545.224976,549.799988,533.773438,18183302
2015-11-02,547.525024,549.049988,534.750000,540.450012,524.696106,8939772
2015-11-09,529.000000,534.825012,520.500000,526.025024,510.691650,9886020
2015-11-16,524.375000,540.125000,522.625000,535.424988,519.817505,8837348
2015-11-23,537.000000,541.099976,525.549988,539.700012,523.968018,11563544
2015-11-30,539.599976,546.349976,528.000000,529.450012,514.016785,9686466
2015-12-07,534.099976,535.549988,521.000000,523.174988,507.924622,12078172
2015-12-14,520.500000,542.500000,520.049988,536.500000,520.861206,12664170
2015-12-21,535.875000,539.950012,532.000000,537.000000,521.346619,5343678
2015-12-28,537.000000,545.125000,533.875000,544.375000,528.506653,13292342
2016-01-04,542.000000,542.000000,524.849976,531.174988,515.691406,11028864
2016-01-11,526.025024,531.950012,518.500000,521.075012,505.885834,11879620
2016-01-18,517.825012,554.000000,503.950012,515.150024,500.133606,16500638
2016-01-25,519.974976,527.474976,515.000000,524.924988,509.623596,14747754
2016-02-01,529.000000,533.500000,521.000000,527.625000,512.244873,14594126
2016-02-08,527.500000,529.000000,483.000000,485.700012,471.542053,19022704
2016-02-15,490.000000,496.299988,479.500000,494.649994,480.231140,17840748
2016-02-22,491.500000,498.000000,469.100006,480.500000,466.493591,15608384
2016-02-29,480.549988,512.450012,464.000000,510.274994,495.400665,14904656
2016-03-07,510.274994,515.400024,503.375000,514.349976,499.356842,7922054
2016-03-14,514.000000,519.500000,505.575012,514.200012,499.211273,12375396
2016-03-21,516.500000,528.299988,516.125000,524.674988,509.380890,8951680
2016-03-28,522.500000,539.450012,520.825012,532.224976,516.710754,25529120
2016-04-04,532.599976,538.450012,523.525024,529.674988,514.235168,12006426
2016-04-11,530.150024,542.474976,521.424988,540.875000,525.108704,6982852
2016-04-18,541.750000,552.575012,535.799988,546.075012,530.157166,11969734
2016-04-25,550.000000,568.349976,542.250000,566.174988,549.671204,16040458
2016-05-02,563.875000,567.500000,556.575012,559.825012,543.506287,10898870
2016-05-09,560.000000,576.000000,559.500000,570.450012,553.821594,13910278
2016-05-16,572.500000,584.625000,565.750000,570.450012,553.821594,9424632
2016-05-23,570.974976,595.000000,566.599976,593.400024,576.102661,15985546
2016-05-30,593.500000,597.500000,584.525024,585.875000,568.796936,13720420
2016-06-06,588.000000,591.200012,576.250000,580.674988,563.748535,13444560
2016-06-13,577.375000,589.000000,572.125000,585.000000,567.947449,9343624
2016-06-20,579.500000,595.924988,573.500000,580.950012,564.015503,12159134
2016-06-27,581.000000,592.500000,575.000000,587.250000,570.131836,17101602
2016-07-04,589.099976,594.375000,580.450012,587.424988,574.982605,8668832
2016-07-11,593.000000,613.000000,590.525024,611.849976,598.890198,14034760
2016-07-18,612.500000,619.950012,606.924988,615.400024,602.365051,13223998
2016-07-25,616.500000,625.625000,613.500000,623.099976,609.901978,20157908
2016-08-01,624.500000,629.474976,613.825012,624.625000,611.394714,13035964
2016-08-08,626.450012,627.500000,609.700012,614.349976,601.337280,10028460
2016-08-15,614.349976,627.450012,606.900024,623.549988,610.342468,9600948
2016-08-22,622.525024,633.400024,620.500000,628.549988,615.236572,13818888
2016-08-29,627.750000,647.500000,618.099976,642.549988,628.940002,16576510
2016-09-05,642.549988,652.500000,639.150024,645.200012,631.533997,8222238
2016-09-12,637.349976,652.250000,632.700012,648.924988,635.179993,8931432
2016-09-19,648.500000,659.224976,642.025024,656.349976,642.447693,12681044
2016-09-26,653.049988,654.450012,633.700012,636.424988,622.944763,17605838
